CustomerId,Recency,Frequency,Total_Spending,Average_Transaction_Value,Max_Transaction_Value,Transaction_Value_Std,Platform_Fraud_Occurrences,Default_Proxy
CustomerId_4768,44,33,29300,887.8787878787879,3000,918.4778766244099,0,0
CustomerId_4769,68,1,130000,130000.0,130000,0.0,0,0
CustomerId_4770,68,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_4772,83,1,500,500.0,500,0.0,0,1
CustomerId_4773,54,4,16000,4000.0,5000,1154.7005383792514,0,0
CustomerId_4774,6,78,734200,9412.820512820514,20000,5504.9531173761,0,0
CustomerId_4775,2,88,277110,3148.9772727272725,30000,5510.363702824758,0,0
CustomerId_4776,85,4,1560,390.0,1000,463.3932814935207,0,0
CustomerId_4777,38,10,10000,1000.0,2000,408.248290463863,0,0
CustomerId_4779,26,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_478,47,5,31200,6240.0,10100,3883.683818232375,0,0
CustomerId_4781,56,18,21646,1202.5555555555557,13000,2981.4356632969775,0,0
CustomerId_4782,1,73,93190,1276.5753424657535,10000,1618.4914265194284,0,0
CustomerId_4784,6,1,1000,1000.0,1000,0.0,0,1
CustomerId_4785,1,122,138895,1138.483606557377,7000,1267.0733000355265,0,0
CustomerId_4786,29,1,500,500.0,500,0.0,0,1
CustomerId_4787,15,7,9575,1367.857142857143,2000,725.5334654747563,0,0
CustomerId_4788,54,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_4789,83,1,500,500.0,500,0.0,0,1
CustomerId_4790,38,1,10000,10000.0,10000,0.0,0,0
CustomerId_4791,6,49,54730,1116.938775510204,10000,1970.2793838286325,0,0
CustomerId_4792,75,1,10000,10000.0,10000,0.0,0,0
CustomerId_4794,46,40,41565,1039.125,20000,3159.5656321675547,0,0
CustomerId_4796,63,4,1510,377.5,500,245.0,0,0
CustomerId_4799,15,6,5020,836.6666666666666,1000,400.0833246545858,0,0
CustomerId_480,1,13,112000,8615.384615384615,21000,5220.7672095593625,0,0
CustomerId_4801,3,249,219030,879.6385542168674,5000,829.5662184332506,0,0
CustomerId_4803,55,8,33000,4125.0,7000,2642.3744732991304,0,0
CustomerId_4805,12,17,122000,7176.470588235294,10000,2920.515667601508,0,0
CustomerId_4806,15,24,72388,3016.1666666666665,50000,10047.741410350654,0,0
CustomerId_4808,60,3,86000,28666.666666666668,80000,44500.93631973751,0,0
CustomerId_4809,3,40,224538,5613.45,26000,7015.547923298833,0,0
CustomerId_4812,4,62,426994,6887.0,106300,14701.496485665422,0,0
CustomerId_4813,1,122,217344,1781.5081967213114,20000,3663.4022917462844,0,0
CustomerId_4814,20,81,230606,2846.9876543209875,32900,5969.029754687582,0,0
CustomerId_4815,54,7,61000,8714.285714285714,20000,6047.4315681476355,0,0
CustomerId_4816,21,19,41260,2171.5789473684213,10000,2211.3018115477557,0,0
CustomerId_4817,2,186,570774,3068.6774193548385,15000,3068.9514193447512,0,0
CustomerId_4818,51,16,131538,8221.125,17680,7075.875972862535,0,0
CustomerId_482,12,1,10000,10000.0,10000,0.0,0,0
CustomerId_4822,4,16,9600,600.0,1040,414.1336338268925,0,0
CustomerId_4823,88,2,2500,1250.0,2000,1060.6601717798212,0,1
CustomerId_4824,12,92,765000,8315.217391304348,50000,5633.727608378711,0,0
CustomerId_4825,16,1,1000,1000.0,1000,0.0,0,1
CustomerId_4826,12,1,10000,10000.0,10000,0.0,0,0
CustomerId_4827,6,100,108452,1084.52,9400,1874.4042581119695,0,0
CustomerId_4828,20,11,13450,1222.7272727272727,3000,1029.894081049997,0,0
CustomerId_483,2,84,97640,1162.3809523809523,10000,1668.3926461722046,0,0
CustomerId_4830,16,1,2000,2000.0,2000,0.0,0,1
CustomerId_4831,55,1,1000,1000.0,1000,0.0,0,1
CustomerId_4832,5,21,123000,5857.142857142857,10000,3701.833522536018,0,0
CustomerId_4833,5,47,274917,5849.297872340426,35375,7732.483716832668,0,0
CustomerId_4834,5,77,563593,7319.38961038961,30000,4940.504574582395,0,0
CustomerId_4835,62,10,62400,6240.0,10700,4427.238918834678,0,0
CustomerId_4836,83,1,2000,2000.0,2000,0.0,0,1
CustomerId_4837,12,12,62000,5166.666666666667,10000,3933.1535654862205,0,0
CustomerId_4838,30,1,2000,2000.0,2000,0.0,0,1
CustomerId_4839,14,17,13261,780.0588235294117,5000,1192.9820027240683,0,0
CustomerId_4840,1,434,1024812,2361.3179723502303,100000,7480.261372673415,0,0
CustomerId_4841,6,137,211608,1544.5839416058395,25000,3437.3703668440903,0,0
CustomerId_4843,7,38,47771,1257.1315789473683,5000,1302.6408555067192,0,0
CustomerId_4845,39,2,1200,600.0,600,0.0,0,1
CustomerId_4846,5,184,1079924,5869.152173913043,32200,7118.653951069488,0,0
CustomerId_4847,13,26,152000,5846.153846153846,10000,3673.606486191004,0,0
CustomerId_4848,63,6,38030,6338.333333333333,33990,13563.000282631667,0,0
CustomerId_485,43,23,15460,672.1739130434783,2000,616.1183956597594,0,0
CustomerId_4851,55,6,47160,7860.0,15120,7182.456404322967,0,0
CustomerId_4854,35,13,104400,8030.7692307692305,25000,6221.385780165141,0,0
CustomerId_4855,84,4,1575,393.75,1000,459.3360244236602,0,0
CustomerId_4856,64,9,5055,561.6666666666666,1000,455.78229452228624,0,0
CustomerId_4857,13,6,32000,5333.333333333333,10000,4033.1955899344466,0,0
CustomerId_4858,36,71,224726,3165.154929577465,50000,7330.960883516835,0,0
CustomerId_4859,67,1,200000,200000.0,200000,0.0,0,0
CustomerId_4861,1,75,92665,1235.5333333333333,10000,1572.4001651231401,0,0
CustomerId_4863,33,3,1510,503.3333333333333,1000,495.00841743684856,0,0
CustomerId_4864,37,30,102600,3420.0,10000,3104.212932618264,0,0
CustomerId_4865,83,3,21000,7000.0,14000,6244.9979983983985,0,0
CustomerId_4866,19,4,22000,5500.0,10000,3696.845502136473,0,0
CustomerId_4867,5,48,185308,3860.5833333333335,16000,4127.8120155187535,0,0
CustomerId_4868,36,1,1000,1000.0,1000,0.0,0,1
CustomerId_487,31,1,5000,5000.0,5000,0.0,0,1
CustomerId_4870,8,17,15427,907.4705882352941,2500,792.1103235698183,0,0
CustomerId_4872,89,7,41400,5914.285714285715,10700,4470.8047640324485,0,0
CustomerId_4873,4,194,992959,5118.345360824742,106300,13761.770024098281,0,0
CustomerId_4875,61,2,10000,5000.0,5000,0.0,0,0
CustomerId_4876,12,1,5000,5000.0,5000,0.0,0,1
CustomerId_4877,5,15,137645,9176.333333333334,37000,10908.355982369443,0,0
CustomerId_4878,49,205,50912840,248355.31707317074,3000000,481165.5151179759,22,1
CustomerId_4879,14,8,4045,505.625,1000,369.51162266661424,0,0
CustomerId_488,1,11,73758,6705.272727272727,18000,7081.2342016192215,0,0
CustomerId_4880,62,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_4882,2,108,290607,2690.8055555555557,28840,3990.0864030612265,0,0
CustomerId_4884,62,1,500,500.0,500,0.0,0,1
CustomerId_4887,57,5,197500,39500.0,90000,36503.42449688796,0,0
CustomerId_4888,5,136,1211940,8911.323529411764,100000,17983.79599070492,0,0
CustomerId_4889,16,10,538387,53838.7,106300,55299.54264036307,0,0
CustomerId_489,82,1,50000,50000.0,50000,0.0,0,0
CustomerId_4891,1,22,75250,3420.4545454545455,11000,4066.2565881523806,0,0
CustomerId_4892,13,23,169180,7355.652173913043,10000,3152.2226301264673,0,0
CustomerId_4893,28,1,2000,2000.0,2000,0.0,0,1
CustomerId_4894,67,3,2020,673.3333333333334,1000,565.8032638058332,0,0
CustomerId_4895,52,23,34375,1494.5652173913043,10000,2325.5981210332448,0,0
CustomerId_4896,2,34,176600,5194.117647058823,15000,4679.156954401248,0,0
CustomerId_4898,26,19,184249,9697.315789473685,33990,10396.249740772613,0,0
CustomerId_4900,42,10,11190,1119.0,5000,1527.2302453206662,0,0
CustomerId_4901,13,24,177000,7375.0,10000,2810.113721975462,0,0
CustomerId_4902,29,3,15250,5083.333333333333,10000,4875.534158770025,0,0
CustomerId_4903,54,4,5040,1260.0,2000,940.0709193105238,0,0
CustomerId_4904,84,8,4140,517.5,1000,515.9388114329616,0,0
CustomerId_4906,88,1,500,500.0,500,0.0,0,1
CustomerId_4908,7,98,112343,1146.357142857143,14000,2060.5455700837474,0,0
CustomerId_491,31,3,2050,683.3333333333334,1000,548.4827557301445,0,0
CustomerId_4911,29,2,510,255.0,500,346.4823227814083,0,1
CustomerId_4912,29,61,698554,11451.704918032787,90000,24899.742096619033,0,0
CustomerId_4913,57,1,10000,10000.0,10000,0.0,0,0
CustomerId_4915,26,3,3050,1016.6666666666666,2000,975.1068317540049,0,0
CustomerId_4917,1,11,29800,2709.090909090909,9000,2580.3893293278616,0,0
CustomerId_492,6,39,1297056,33257.846153846156,400000,89786.8571740109,0,0
CustomerId_4920,5,86,577220,6711.860465116279,50000,8203.120442372261,0,0
CustomerId_4921,63,2,16200,8100.0,11200,4384.062043356595,0,0
CustomerId_4922,49,1,2000,2000.0,2000,0.0,0,1
CustomerId_4923,64,10,22570,2257.0,15000,4489.647474406475,0,0
CustomerId_4924,11,9,5735,637.2222222222222,1000,323.41064367834963,0,0
CustomerId_4925,34,5,5988800,1197760.0,5000000,2132208.9691209914,2,1
CustomerId_4926,2,108,419072,3880.296296296296,50000,7893.061745892537,0,0
CustomerId_4927,3,68,123188,1811.5882352941176,20000,3634.497564222205,0,0
CustomerId_4928,4,75,82600,1101.3333333333333,7000,1492.4551995026593,0,0
CustomerId_4929,20,10,62000,6200.0,10000,3614.7844564602556,0,0
CustomerId_493,30,7,33350,4764.285714285715,20000,7025.946809607128,0,0
CustomerId_4931,13,1,2500,2500.0,2500,0.0,0,1
CustomerId_4932,8,1,10000,10000.0,10000,0.0,0,0
CustomerId_4933,26,6,4090,681.6666666666666,1500,736.8423621553437,0,0
CustomerId_4934,22,18,22160,1231.111111111111,3000,1035.4021036968531,0,0
CustomerId_4935,7,6,14935,2489.1666666666665,5500,1782.7238054916602,0,0
CustomerId_4936,3,35,71390,2039.7142857142858,20000,4252.67838489794,0,0
CustomerId_4938,14,19,31126,1638.2105263157894,10000,2460.954818740694,0,0
CustomerId_4939,51,17,153481,9028.29411764706,38050,15615.822567850477,0,0
CustomerId_494,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_4940,55,20,132800,6640.0,10700,3958.787693221246,0,0
CustomerId_4941,3,11,41470,3770.0,13000,5536.150286977405,0,0
CustomerId_4942,24,16,111250,6953.125,20000,7361.464273498853,0,0
CustomerId_4943,8,174,805050,4626.724137931034,30000,7983.7773227743,0,0
CustomerId_4944,23,177,646322,3651.536723163842,125000,16249.485093592424,0,0
CustomerId_4945,1,60,76946,1282.4333333333334,5000,1130.552832619791,0,0
CustomerId_4946,16,35,62945,1798.4285714285713,30000,5013.4593509736915,0,0
CustomerId_4947,5,9,12440,1382.2222222222222,4400,1330.6932195079542,0,0
CustomerId_4948,77,8,7500,937.5,1000,176.77669529663686,0,0
CustomerId_4949,41,2,4000,2000.0,3500,2121.3203435596424,0,1
CustomerId_495,33,1,1000,1000.0,1000,0.0,0,1
CustomerId_4951,35,1,2000,2000.0,2000,0.0,0,1
CustomerId_4953,81,2,1680,840.0,1600,1074.8023074035523,0,1
CustomerId_4954,5,68,86473,1271.6617647058824,5000,1545.3109585181367,0,0
CustomerId_4955,34,2,2000,1000.0,1000,0.0,0,1
CustomerId_4956,6,4,5040,1260.0,2000,940.0709193105238,0,0
CustomerId_4957,53,1,1000,1000.0,1000,0.0,0,1
CustomerId_4958,1,15,12023,801.5333333333333,2000,732.7771895493265,0,0
CustomerId_4959,3,20,22700,1135.0,3000,1033.7845647502138,0,0
CustomerId_496,1,24,51460,2144.1666666666665,14590,3393.1246554667323,0,0
CustomerId_4961,5,10,62000,6200.0,10000,3614.7844564602556,0,0
CustomerId_4963,54,1,10000,10000.0,10000,0.0,0,0
CustomerId_4965,86,3,2050,683.3333333333334,1000,548.4827557301445,0,0
CustomerId_4966,35,2,1500,750.0,1000,353.5533905932738,0,1
CustomerId_4968,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_4969,8,70,141188,2016.9714285714285,30000,5043.709515855493,0,0
CustomerId_497,89,4,3550,887.5,2000,837.0334521391603,0,0
CustomerId_4970,86,6,8500,1416.6666666666667,5000,1795.1787283350554,0,0
CustomerId_4971,3,57,528100,9264.912280701754,31200,5696.254760431572,0,0
CustomerId_4972,59,1,80000,80000.0,80000,0.0,0,0
CustomerId_4973,16,2,1000,500.0,500,0.0,0,1
CustomerId_4976,47,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_4977,70,1,1000,1000.0,1000,0.0,0,1
CustomerId_4978,1,61,269775,4422.540983606557,28840,6422.638646677262,0,0
CustomerId_4979,12,7,9925,1417.857142857143,4500,1695.7492374140925,0,0
CustomerId_498,5,10,52000,5200.0,10000,2149.9353995462798,0,0
CustomerId_4980,2,14,92514,6608.142857142857,26000,9492.960581051972,0,0
CustomerId_4982,52,1,1000,1000.0,1000,0.0,0,1
CustomerId_4983,14,59,91781,1555.6101694915253,10000,2540.3973217409493,0,0
CustomerId_4984,4,1,5000,5000.0,5000,0.0,0,1
CustomerId_4986,15,1,10000,10000.0,10000,0.0,0,0
CustomerId_4987,12,85,90090,1059.8823529411766,6000,1223.5431415882854,0,0
CustomerId_4989,4,11,63400,5763.636363636364,20000,6611.848868096234,0,0
CustomerId_4990,1,52,135440,2604.6153846153848,10000,2817.5672663045384,0,0
CustomerId_4993,61,1,5000,5000.0,5000,0.0,0,1
CustomerId_4994,11,15,14400,960.0,4000,949.661593862331,0,0
CustomerId_4997,8,86,978698,11380.209302325582,130000,19720.248225448995,0,0
CustomerId_4998,34,24,142445,5935.208333333333,8085,2945.5627937800696,0,0
CustomerId_4999,5,20,176583,8829.15,32900,13952.568106473787,0,0
CustomerId_5,84,1,10000,10000.0,10000,0.0,0,0
CustomerId_500,65,8,28500,3562.5,14000,4701.348590716134,0,0
CustomerId_5000,63,5,48800,9760.0,16000,8098.641861448128,0,0
CustomerId_5001,17,7,7182,1026.0,2000,860.6966170879648,0,0
CustomerId_5002,54,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_5003,4,1,1000,1000.0,1000,0.0,0,1
CustomerId_5004,9,1,12000,12000.0,12000,0.0,0,0
CustomerId_5006,1,23,71445,3106.304347826087,50000,10284.84567186456,0,0
CustomerId_5007,3,19,101161,5324.263157894737,50000,11967.07314928065,0,0
CustomerId_5008,11,7,6070,867.1428571428571,2000,675.6901233976585,0,0
CustomerId_5009,13,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_501,56,14,69000,4928.571428571428,14000,5269.1305035780115,0,0
CustomerId_5010,14,6,3600,600.0,1500,565.022123460666,0,0
CustomerId_5013,31,34,43762,1287.1176470588234,5200,1450.9756543016545,0,0
CustomerId_5014,10,18,14240,791.1111111111111,1500,556.7963920700478,0,0
CustomerId_5015,1,21,152000,7238.0952380952385,11000,2930.951413871644,0,0
CustomerId_5016,4,24,165250,6885.416666666667,50000,10552.142572118652,0,0
CustomerId_5018,1,23,182000,7913.04347826087,20000,3883.6843271008997,0,0
CustomerId_5019,1,28,43230,1543.9285714285713,5000,1216.8777268552506,0,0
CustomerId_502,29,1,2000,2000.0,2000,0.0,0,1
CustomerId_5021,44,16,23380,1461.25,10000,2461.210745412374,0,0
CustomerId_5022,8,24,63955,2664.7916666666665,15000,4108.094247460067,0,0
CustomerId_5024,69,6,5070,845.0,2000,737.3940601876313,0,0
CustomerId_5026,1,15,122000,8133.333333333333,20000,4470.005859163093,0,0
CustomerId_5027,16,33,87325,2646.212121212121,10000,3279.565765440371,0,0
CustomerId_5028,85,2,525,262.5,500,335.87572106361006,0,1
CustomerId_5029,3,6,20340,3390.0,10000,3914.537009660274,0,0
CustomerId_503,68,8,61000,7625.0,15000,4405.759217854998,0,0
CustomerId_5030,41,1,5000,5000.0,5000,0.0,0,1
CustomerId_5031,10,24,36879,1536.625,8000,2193.6674238143632,0,0
CustomerId_5032,7,6,403750,67291.66666666667,80550,31399.14675061516,0,0
CustomerId_5033,8,12,6510,542.5,1500,541.477356195739,0,0
CustomerId_5034,77,1,2000,2000.0,2000,0.0,0,1
CustomerId_5035,25,2,285400,142700.0,284900,201101.1685694541,0,0
CustomerId_5036,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_5037,36,3,2000,666.6666666666666,1000,288.67513459481285,0,0
CustomerId_5039,82,9,63400,7044.444444444444,20000,6534.162362367328,0,0
CustomerId_504,53,1,1000,1000.0,1000,0.0,0,1
CustomerId_5040,2,36,320470,8901.944444444445,184265,30644.951163697373,0,0
CustomerId_5041,69,20,211400,10570.0,30700,7807.830077961214,0,0
CustomerId_5042,24,4,1575,393.75,1000,459.3360244236602,0,0
CustomerId_5043,18,1,5000,5000.0,5000,0.0,0,1
CustomerId_5044,12,13,91520,7040.0,20000,7204.307739123865,0,0
CustomerId_5045,40,1,500,500.0,500,0.0,0,1
CustomerId_5046,2,1,8000,8000.0,8000,0.0,0,0
CustomerId_5047,21,36,57750,1604.1666666666667,15000,2828.080242345125,0,0
CustomerId_5048,2,26,78988,3038.0,16650,4531.7760580152235,0,0
CustomerId_5049,13,13,12775,982.6923076923077,2000,802.0406665308379,0,0
CustomerId_505,84,1,500,500.0,500,0.0,0,1
CustomerId_5050,32,1,1000,1000.0,1000,0.0,0,1
CustomerId_5051,1,19,21380,1125.2631578947369,5000,1259.7105859021422,0,0
CustomerId_5052,32,4,11000,2750.0,5000,2061.5528128088304,0,0
CustomerId_5054,2,132,7443860,56392.878787878784,500000,135232.7328511755,7,1
CustomerId_5056,13,17,132000,7764.705882352941,10000,2926.803114421644,0,0
CustomerId_5057,6,88,124970,1420.1136363636363,7000,1881.1140892629041,0,0
CustomerId_506,86,2,1050,525.0,1000,671.7514421272201,0,1
CustomerId_5060,44,3,1510,503.3333333333333,1000,495.00841743684856,0,0
CustomerId_5061,2,1,5000,5000.0,5000,0.0,0,1
CustomerId_5065,1,39,625250,16032.051282051281,85000,25310.813913121587,0,0
CustomerId_5066,72,1,10000,10000.0,10000,0.0,0,0
CustomerId_5067,34,5,27200,5440.0,10100,4556.643501526096,0,0
CustomerId_5068,69,8,100000,12500.0,20000,6546.536707079771,0,0
CustomerId_5069,63,5,2575,515.0,1000,481.4041960764364,0,0
CustomerId_507,90,2,2100,1050.0,1100,70.71067811865476,0,1
CustomerId_5073,23,122,1270765,10416.106557377048,1000000,90668.84112776208,0,0
CustomerId_5074,48,29,32340,1115.1724137931035,10000,2496.0545591130344,0,0
CustomerId_5076,12,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_508,5,70,401409,5734.414285714286,14000,3994.0720149569825,0,0
CustomerId_5080,54,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_5081,19,51,48351,948.0588235294117,5000,1110.2688037005219,0,0
CustomerId_5082,47,9,62000,6888.888888888889,10500,3434.9106409208252,0,0
CustomerId_5085,33,16,72177,4511.0625,14000,5336.35762755521,0,0
CustomerId_5087,75,1,2000,2000.0,2000,0.0,0,1
CustomerId_5089,75,1,500,500.0,500,0.0,0,1
CustomerId_509,6,13,98000,7538.461538461538,11000,3152.125859780576,0,0
CustomerId_5090,5,30,174530,5817.666666666667,12530,3829.484239454432,0,0
CustomerId_5091,81,16,14500,906.25,2000,791.8070051049898,0,0
CustomerId_5092,6,11,62000,5636.363636363636,10000,3801.913393877543,0,0
CustomerId_5094,2,42,52765,1256.3095238095239,8000,1937.420040686435,0,0
CustomerId_5095,50,1,50000,50000.0,50000,0.0,0,0
CustomerId_5097,6,1,4000,4000.0,4000,0.0,0,1
CustomerId_5099,8,1,5000,5000.0,5000,0.0,0,1
CustomerId_5100,27,2,40000,20000.0,20000,0.0,0,0
CustomerId_5101,77,7,34060,4865.714285714285,20000,7530.77874933453,0,0
CustomerId_5103,27,4,3050,762.5,1000,475.0,0,0
CustomerId_5105,43,8,1135000,141875.0,500000,162523.34997074815,1,1
CustomerId_5106,33,2,100000,50000.0,50000,0.0,0,0
CustomerId_5107,10,18,15783,876.8333333333334,3000,735.3613157529313,0,0
CustomerId_5108,5,27,179623,6652.7037037037035,12000,3332.3679016442393,0,0
CustomerId_511,6,1,2000,2000.0,2000,0.0,0,1
CustomerId_5111,47,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_5112,68,5,5000,1000.0,1000,0.0,0,0
CustomerId_5113,1,20,152000,7600.0,11000,2962.9288497061575,0,0
CustomerId_5115,67,3,8000,2666.6666666666665,5000,2081.6659994661327,0,0
CustomerId_5116,21,17,17040,1002.3529411764706,2610,623.9544195268263,0,0
CustomerId_5118,12,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_5119,3,10,46540,4654.0,20000,7243.033741311563,0,0
CustomerId_5120,29,1,10000,10000.0,10000,0.0,0,0
CustomerId_5121,6,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_5122,55,79,717000,9075.949367088608,50000,7310.901855867127,0,0
CustomerId_5123,51,1,800000,800000.0,800000,0.0,1,1
CustomerId_5124,20,1,10000,10000.0,10000,0.0,0,0
CustomerId_5126,81,2,10000,5000.0,5000,0.0,0,0
CustomerId_5127,56,3,2155,718.3333333333334,1100,576.6353556046779,0,0
CustomerId_5128,9,2,57680,28840.0,28840,0.0,0,0
CustomerId_5129,1,42,40595,966.547619047619,5000,975.4489198508015,0,0
CustomerId_513,83,12,17169,1430.75,5000,1774.1572711367144,0,0
CustomerId_5130,63,1,1000,1000.0,1000,0.0,0,1
CustomerId_5131,38,1,5000,5000.0,5000,0.0,0,1
CustomerId_5132,42,1,500,500.0,500,0.0,0,1
CustomerId_5133,77,3,1550,516.6666666666666,1000,475.2192476461084,0,0
CustomerId_5134,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_5137,68,1,1000,1000.0,1000,0.0,0,1
CustomerId_5138,4,308,2257225,7328.652597402597,100000,12505.007480891783,0,0
CustomerId_5139,42,1,1000,1000.0,1000,0.0,0,1
CustomerId_514,36,2,20000,10000.0,10000,0.0,0,0
CustomerId_5140,1,123,205575,1671.341463414634,30000,4120.712827935947,0,0
CustomerId_5141,60,4,91000,22750.0,80000,38213.21760857099,0,0
CustomerId_5142,42,3,30000,10000.0,10000,0.0,0,0
CustomerId_5145,20,2,1000,500.0,500,0.0,0,1
CustomerId_5146,63,3,86000,28666.666666666668,80000,44500.93631973751,0,0
CustomerId_5147,19,7,42000,6000.0,10000,4082.48290463863,0,0
CustomerId_5148,16,221,254795,1152.9185520361991,10000,1752.199128023173,0,0
CustomerId_5149,4,3,1025,341.6666666666667,500,274.24137786507225,0,0
CustomerId_515,1,181,1445927,7988.546961325967,50000,10260.217233148303,0,0
CustomerId_5150,5,12,92000,7666.666666666667,11000,3256.694736394648,0,0
CustomerId_5152,32,10,206810,20681.0,100000,34539.19269789354,0,0
CustomerId_5154,44,1,10000,10000.0,10000,0.0,0,0
CustomerId_5155,1,121,29763180,245976.69421487604,3000000,575848.9113378442,7,1
CustomerId_5156,20,15,9750,650.0,1000,457.087050165033,0,0
CustomerId_5157,2,23,151500,6586.95652173913,11000,3719.2746540917315,0,0
CustomerId_5159,3,17,365560,21503.529411764706,81580,33379.9103019272,0,0
CustomerId_516,68,3,2050,683.3333333333334,1000,548.4827557301445,0,0
CustomerId_5160,53,8,11180,1397.5,5000,1671.011242161037,0,0
CustomerId_5162,36,5,11000,2200.0,5000,1643.1676725154985,0,0
CustomerId_5163,54,5,40000,8000.0,10000,2738.6127875258308,0,0
CustomerId_5164,36,42,84157,2003.7380952380952,12000,3295.4470814015863,0,0
CustomerId_5165,19,2,510,255.0,500,346.4823227814083,0,1
CustomerId_5166,15,9,195840,21760.0,64000,30704.69670913556,0,0
CustomerId_5167,6,4,22000,5500.0,10000,3696.845502136473,0,0
CustomerId_5168,5,15,104400,6960.0,11200,3487.2830193637647,0,0
CustomerId_5169,3,6,3510,585.0,1000,373.29612909860185,0,0
CustomerId_517,6,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_5170,66,12,14300,1191.6666666666667,3000,976.2715096765144,0,0
CustomerId_5171,2,75,542196,7229.28,15000,3629.6189903535505,0,0
CustomerId_5172,10,52,414700,7975.0,21700,3641.152317066458,0,0
CustomerId_5173,12,14,102000,7285.714285714285,10000,3023.7157840738178,0,0
CustomerId_5174,1,86,39480,459.06976744186045,1000,413.63632195437737,0,0
CustomerId_5175,12,17,122000,7176.470588235294,10000,2920.515667601508,0,0
CustomerId_5176,90,4,20400,5100.0,10000,4001.666319589045,0,0
CustomerId_5177,15,6,351072,58512.0,200000,82189.87854961217,0,0
CustomerId_5178,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_5179,7,1,3000,3000.0,3000,0.0,0,1
CustomerId_518,19,6,32000,5333.333333333333,10000,2875.1811537130434,0,0
CustomerId_5180,90,2,9762,4881.0,9140,6023.135562147012,0,0
CustomerId_5181,5,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_5183,53,2,2000,1000.0,1000,0.0,0,1
CustomerId_5184,34,1,500,500.0,500,0.0,0,1
CustomerId_5185,62,1,80000,80000.0,80000,0.0,0,0
CustomerId_5186,54,7,51000,7285.714285714285,10000,3638.419332360584,0,0
CustomerId_5189,28,2,2000,1000.0,1000,0.0,0,1
CustomerId_5192,6,1,14590,14590.0,14590,0.0,0,0
CustomerId_5194,42,50,140176,2803.52,10000,3230.5804636697876,0,0
CustomerId_5196,6,6,32000,5333.333333333333,10000,3945.461527713414,0,0
CustomerId_5198,86,19,79084,4162.315789473684,11200,4225.575267248389,0,0
CustomerId_5199,56,1,5000,5000.0,5000,0.0,0,1
CustomerId_520,27,24,150549,6272.875,38565,9371.262391470138,0,0
CustomerId_5200,5,12,100000,8333.333333333334,21700,6121.249624847607,0,0
CustomerId_5201,51,13,14660,1127.6923076923076,5000,1345.5182015748544,0,0
CustomerId_5202,5,7,62000,8857.142857142857,20000,6094.49400220044,0,0
CustomerId_5203,1,103,465800,4522.330097087379,10000,3767.0639745041303,0,0
CustomerId_5204,7,14,47350,3382.1428571428573,14000,4062.0479461084055,0,0
CustomerId_5206,90,5,30400,6080.0,10000,4100.2438951847735,0,0
CustomerId_5207,5,20,122000,6100.0,10000,3593.122084732089,0,0
CustomerId_5208,5,20,201000,10050.0,20000,5762.6291514240365,0,0
CustomerId_521,30,2,1002000,501000.0,1000000,705692.5676241744,0,0
CustomerId_5210,72,1,5000,5000.0,5000,0.0,0,1
CustomerId_5211,10,72,536702,7454.194444444444,50000,13696.581544969418,0,0
CustomerId_5212,89,5,30400,6080.0,10000,4100.2438951847735,0,0
CustomerId_5214,89,2,2000,1000.0,1000,0.0,0,1
CustomerId_5216,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_5218,3,31,43333,1397.8387096774193,20000,3583.1097489636404,0,0
CustomerId_522,82,3,610170,203390.0,300000,167333.42851922923,0,0
CustomerId_5221,54,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_5223,74,12,31000,2583.3333333333335,10000,3013.8568866708542,0,0
CustomerId_5225,1,27,210000,7777.777777777777,10000,2531.8484177091664,0,0
CustomerId_5226,2,15,100000,6666.666666666667,11000,3638.4193323605837,0,0
CustomerId_5227,13,9,52400,5822.222222222223,10000,4292.370492448717,0,0
CustomerId_5229,5,36,234000,6500.0,11000,3609.51124510943,0,0
CustomerId_523,50,11,14200,1290.909090909091,5000,1678.7001194105785,0,0
CustomerId_5231,31,19,65848,3465.684210526316,12000,3422.015164143159,0,0
CustomerId_5232,12,14,217650,15546.42857142857,100000,31917.149141811824,0,0
